obs_id,usable,ourSpeciesID,dorsalImage,lateralImage
observation_206487434,"","","",""
observation_206501582,"","","",""
observation_206503082,"","","",""
observation_206503093,"","","",""
observation_206504136,"","","",""
observation_206516605,"","","",""
observation_206533453,"","","",""
observation_206539683,"","","",""
observation_206606125,"","","",""
observation_206634177,"","","",""
observation_206634796,"","","",""
observation_20703888,"","","",""
observation_20709017,"","","",""
observation_20709241,"","","",""
observation_20738438,"","","",""
observation_20741625,"","","",""
observation_20745301,"","","",""
observation_20750240,"","","",""
observation_20759255,"","","",""
observation_20759638,"","","",""
observation_20764368,"","","",""
observation_20764860,"","","",""
observation_20764980,"","","",""
observation_20765404,"","","",""
observation_20767523,"","","",""
observation_20771490,"","","",""
observation_20772005,"","","",""
observation_20773991,"","","",""
observation_20781381,"","","",""
observation_20782940,"","","",""
observation_20790730,"","","",""
observation_20791145,"","","",""
observation_20797222,"","","",""
observation_20812395,"","","",""
observation_20820316,"","","",""
observation_20821244,"","","",""
observation_20827673,"","","",""
observation_20839231,"","","",""
observation_20839233,"","","",""
observation_20840381,"","","",""
observation_20840382,"","","",""
observation_20842120,"","","",""
observation_20842562,"","","",""
observation_20845887,"","","",""
observation_20855579,"","","",""
observation_20865660,"","","",""
observation_20866770,"","","",""
observation_20866778,"","","",""
observation_20869993,"","","",""
observation_20880078,"","","",""
observation_20884409,"","","",""
observation_20890745,"","","",""
observation_20895611,"","","",""
observation_20899986,"","","",""
observation_20912428,"","","",""
observation_20914037,"","","",""
observation_20918477,"","","",""
observation_20919019,"","","",""
observation_20923020,"","","",""
observation_20925479,"","","",""
observation_20927537,"","","",""
observation_20930540,"","","",""
observation_20933844,"","","",""
observation_20934605,"","","",""
observation_20945244,"","","",""
observation_20948432,"","","",""
observation_20956010,"","","",""
observation_20962874,"","","",""
observation_20965138,"","","",""
observation_20967147,"","","",""
observation_20980700,"","","",""
observation_20983389,"","","",""
observation_20983640,"","","",""
observation_20984232,"","","",""
observation_20985939,"","","",""
observation_20991966,"","","",""
observation_21001326,"","","",""
observation_21001907,"","","",""
observation_21003342,"","","",""
observation_21003343,"","","",""
observation_21003345,"","","",""
observation_21003346,"","","",""
observation_21003347,"","","",""
observation_21003352,"","","",""
observation_21003353,"","","",""
observation_21003357,"","","",""
observation_21010440,"","","",""
observation_21012176,"","","",""
observation_21013714,"","","",""
observation_21014979,"","","",""
observation_21016020,"","","",""
observation_21039301,"","","",""
observation_21044859,"","","",""
observation_21044964,"","","",""
observation_21046249,"","","",""
observation_21065179,"","","",""
observation_21070656,"","","",""
observation_21071524,"","","",""
observation_21090608,"","","",""
observation_21091605,"","","",""
observation_21093552,"","","",""
observation_21098202,"","","",""
observation_21103120,"","","",""
observation_21113960,"","","",""
observation_21116177,"","","",""
observation_21117373,"","","",""
observation_21117374,"","","",""
observation_21121193,"","","",""
observation_21122257,"","","",""
observation_21122262,"","","",""
observation_21122263,"","","",""
observation_21126714,"","","",""
observation_21127340,"","","",""
observation_21130811,"","","",""
observation_21132170,"","","",""
observation_21135425,"","","",""
observation_21141050,"","","",""
observation_21150426,"","","",""
observation_21150876,"","","",""
observation_21156424,"","","",""
observation_21160008,"","","",""
observation_21166291,"","","",""
observation_21169689,"","","",""
observation_21181710,"","","",""
observation_21189063,"","","",""
observation_21195160,"","","",""
observation_21204060,"","","",""
observation_21206757,"","","",""
observation_21217000,"","","",""
observation_21219713,"","","",""
observation_21219723,"","","",""
observation_21219751,"","","",""
observation_21219767,"","","",""
observation_21231184,"","","",""
observation_21231185,"","","",""
observation_21231186,"","","",""
observation_21232497,"","","",""
observation_21241233,"","","",""
observation_21242662,"","","",""
observation_21249617,"","","",""
observation_21250359,"","","",""
observation_21250426,"","","",""
observation_21250731,"","","",""
observation_21257287,"","","",""
observation_21274695,"","","",""
observation_21275290,"","","",""
observation_21277233,"","","",""
observation_21278406,"","","",""
observation_21288197,"","","",""
observation_21295322,"","","",""
observation_21295745,"","","",""
observation_21296106,"","","",""
observation_21301928,"","","",""
observation_21304506,"","","",""
observation_21306748,"","","",""
observation_21306749,"","","",""
observation_21315863,"","","",""
observation_21325643,"","","",""
observation_21338871,"","","",""
observation_21339543,"","","",""
observation_21340075,"","","",""
observation_21341903,"","","",""
observation_21346826,"","","",""
observation_21347772,"","","",""
observation_21347811,"","","",""
observation_21348341,"","","",""
observation_21349314,"","","",""
observation_21351357,"","","",""
observation_21364475,"","","",""
observation_21364787,"","","",""
observation_21368154,"","","",""
observation_21368897,"","","",""
observation_21370609,"","","",""
observation_21377561,"","","",""
observation_21378483,"","","",""
observation_21378570,"","","",""
observation_21388414,"","","",""
observation_21393567,"","","",""
observation_21395050,"","","",""
observation_21399951,"","","",""
observation_21408041,"","","",""
observation_21411281,"","","",""
observation_21416125,"","","",""
observation_21416515,"","","",""
observation_21423038,"","","",""
observation_21428054,"","","",""
observation_21428074,"","","",""
observation_21431519,"","","",""
observation_21431590,"","","",""
observation_21444167,"","","",""
observation_21462565,"","","",""
observation_21474184,"","","",""
observation_21482259,"","","",""
observation_21487757,"","","",""
observation_21505981,"","","",""
observation_21511225,"","","",""
observation_21511341,"","","",""
observation_21528407,"","","",""
observation_21529011,"","","",""
observation_21530580,"","","",""
observation_21536782,"","","",""
observation_21544841,"","","",""
observation_21545307,"","","",""
observation_21547255,"","","",""
observation_21547436,"","","",""
observation_21552270,"","","",""
observation_21554397,"","","",""
observation_21558799,"","","",""
observation_21571352,"","","",""
observation_21574112,"","","",""
observation_21574228,"","","",""
observation_21577633,"","","",""
observation_21579222,"","","",""
observation_21582422,"","","",""
observation_21584879,"","","",""
observation_21585097,"","","",""
observation_21586699,"","","",""
observation_21607433,"","","",""
observation_21610496,"","","",""
observation_21613980,"","","",""
observation_21616670,"","","",""
observation_21619390,"","","",""
observation_21622749,"","","",""
observation_21628326,"","","",""
observation_21640021,"","","",""
observation_21646418,"","","",""
observation_21655193,"","","",""
observation_21681337,"","","",""
observation_21688494,"","","",""
observation_21689648,"","","",""
observation_21700870,"","","",""
observation_21719387,"","","",""
observation_21723041,"","","",""
observation_21728089,"","","",""
observation_21743263,"","","",""
observation_21744933,"","","",""
observation_21747989,"","","",""
observation_21762506,"","","",""
observation_21762980,"","","",""
observation_21767853,"","","",""
observation_21779658,"","","",""
observation_21783917,"","","",""
observation_21790702,"","","",""
observation_21790956,"","","",""
observation_21800562,"","","",""
observation_21801814,"","","",""
observation_21808691,"","","",""
observation_21809193,"","","",""
observation_21809279,"","","",""
observation_21815723,"","","",""
observation_21838725,"","","",""
observation_21846703,"","","",""
observation_21846704,"","","",""
observation_21846705,"","","",""
observation_21853946,"","","",""
observation_21864507,"","","",""
observation_21879207,"","","",""
observation_21913584,"","","",""
observation_21918628,"","","",""
observation_21928930,"","","",""
observation_21933457,"","","",""
observation_21934183,"","","",""
observation_21979253,"","","",""
observation_21985304,"","","",""
observation_21992089,"","","",""
observation_21997949,"","","",""
observation_21999477,"","","",""
observation_21999490,"","","",""
observation_21999493,"","","",""
observation_22000261,"","","",""
observation_22022335,"","","",""
observation_22038289,"","","",""
observation_22060528,"","","",""
observation_22065536,"","","",""
observation_220675,"","","",""
observation_22068320,"","","",""
observation_22094361,"","","",""
observation_22106366,"","","",""
observation_22117850,"","","",""
observation_22119794,"","","",""
observation_22120236,"","","",""
observation_22125883,"","","",""
observation_22128226,"","","",""
observation_22141331,"","","",""
observation_22173240,"","","",""
observation_22176242,"","","",""
observation_22182582,"","","",""
observation_22185501,"","","",""
observation_22200046,"","","",""
observation_22201065,"","","",""
observation_22212732,"","","",""
observation_22221459,"","","",""
observation_22225379,"","","",""
observation_22260207,"","","",""
observation_22284258,"","","",""
observation_223058,"","","",""
observation_22311058,"","","",""
observation_22341963,"","","",""
observation_22381298,"","","",""
observation_22385200,"","","",""
observation_22396438,"","","",""
observation_22401123,"","","",""
observation_22420101,"","","",""
observation_22425072,"","","",""
observation_22446607,"","","",""
observation_22446952,"","","",""
observation_22452464,"","","",""
observation_22467344,"","","",""
observation_22491365,"","","",""
observation_22502511,"","","",""
observation_22502741,"","","",""
observation_22513213,"","","",""
observation_22529483,"","","",""
observation_22532252,"","","",""
observation_22539122,"","","",""
observation_22581336,"","","",""
observation_22637617,"","","",""
observation_22690930,"","","",""
observation_22712425,"","","",""
observation_22712619,"","","",""
observation_22742905,"","","",""
observation_22800236,"","","",""
observation_22848094,"","","",""
observation_22890671,"","","",""
observation_22920088,"","","",""
observation_22925953,"","","",""
observation_22929436,"","","",""
observation_22947307,"","","",""
observation_22968590,"","","",""
observation_22978653,"","","",""
observation_23000482,"","","",""
observation_23068173,"","","",""
observation_23099591,"","","",""
observation_23155438,"","","",""
observation_23252947,"","","",""
observation_23321916,"","","",""
observation_233932,"","","",""
observation_234021,"","","",""
observation_23491378,"","","",""
observation_23702061,"","","",""
observation_23804220,"","","",""
observation_23829006,"","","",""
observation_24079973,"","","",""
observation_24115748,"","","",""
observation_24157144,"","","",""
observation_24221985,"","","",""
observation_24341647,"","","",""
observation_24397667,"","","",""
observation_24398211,"","","",""
observation_2445713,"","","",""
observation_24617310,"","","",""
observation_24865511,"","","",""
observation_24964527,"","","",""
observation_24967061,"","","",""
observation_25046214,"","","",""
observation_25067848,"","","",""
observation_25241733,"","","",""
observation_25249415,"","","",""
observation_25291606,"","","",""
observation_25410802,"","","",""
observation_25535443,"","","",""
observation_25843466,"","","",""
observation_26658114,"","","",""
observation_26761643,"","","",""
observation_26766010,"","","",""
observation_2720061,"","","",""
observation_2744613,"","","",""
observation_2750494,"","","",""
observation_2768558,"","","",""
observation_2775422,"","","",""
observation_2775736,"","","",""
observation_2783366,"","","",""
observation_2788644,"","","",""
observation_2794300,"","","",""
observation_2819063,"","","",""
observation_2823938,"","","",""
observation_2826257,"","","",""
observation_2828352,"","","",""
observation_2830794,"","","",""
observation_2852280,"","","",""
observation_2855550,"","","",""
observation_28603194,"","","",""
observation_2868044,"","","",""
observation_28756262,"","","",""
observation_2907694,"","","",""
observation_2920799,"","","",""
observation_29434040,"","","",""
observation_29771249,"","","",""
observation_29771250,"","","",""
observation_29771251,"","","",""
observation_29907358,"","","",""
observation_30009920,"","","",""
observation_3027331,"","","",""
observation_30353884,"","","",""
observation_30870246,"","","",""
observation_31114834,"","","",""
observation_31114835,"","","",""
observation_31114837,"","","",""
observation_31164317,"","","",""
observation_31280178,"","","",""
observation_31280180,"","","",""
observation_31435576,"","","",""
observation_32097680,"","","",""
observation_32125924,"","","",""
observation_32270619,"","","",""
observation_32443896,"","","",""
observation_32474610,"","","",""
observation_32686694,"","","",""
observation_32686695,"","","",""
observation_32883595,"","","",""
observation_3442158,"","","",""
observation_36388682,"","","",""
observation_3653742,"","","",""
observation_36927481,"","","",""
observation_37115228,"","","",""
observation_37178396,"","","",""
observation_37389368,"","","",""
observation_38016637,"","","",""
observation_38318848,"","","",""
observation_38326226,"","","",""
observation_38404739,"","","",""
observation_38445390,"","","",""
observation_38445676,"","","",""
observation_38449239,"","","",""
observation_38449271,"","","",""
observation_38468426,"","","",""
observation_38486188,"","","",""
observation_38487954,"","","",""
observation_3852524,"","","",""
observation_38546361,"","","",""
observation_38583862,"","","",""
observation_38589699,"","","",""
observation_38592206,"","","",""
observation_38592841,"","","",""
observation_38612565,"","","",""
observation_38621629,"","","",""
observation_38625791,"","","",""
observation_38626816,"","","",""
observation_38656814,"","","",""
observation_38656905,"","","",""
observation_38692022,"","","",""
observation_38695075,"","","",""
observation_38722271,"","","",""
observation_38722280,"","","",""
observation_38733175,"","","",""
observation_38739765,"","","",""
observation_38743901,"","","",""
observation_38779972,"","","",""
observation_38783345,"","","",""
observation_38784246,"","","",""
observation_38797841,"","","",""
observation_38798091,"","","",""
observation_38815243,"","","",""
observation_38815258,"","","",""
observation_38832980,"","","",""
observation_38832995,"","","",""
observation_38859221,"","","",""
observation_38871858,"","","",""
observation_38872400,"","","",""
observation_38917006,"","","",""
observation_38942377,"","","",""
observation_38948364,"","","",""
observation_39027656,"","","",""
observation_39029935,"","","",""
observation_39063570,"","","",""
observation_39067646,"","","",""
observation_39091162,"","","",""
observation_39173052,"","","",""
observation_39179417,"","","",""
observation_39186602,"","","",""
observation_39191327,"","","",""
observation_39192053,"","","",""
observation_39215099,"","","",""
observation_39216347,"","","",""
observation_39225331,"","","",""
observation_39225348,"","","",""
observation_39228229,"","","",""
observation_39231957,"","","",""
observation_39233633,"","","",""
observation_39233636,"","","",""
observation_39241786,"","","",""
observation_39261086,"","","",""
observation_39261115,"","","",""
observation_39261323,"","","",""
observation_39263113,"","","",""
observation_39282787,"","","",""
observation_39283277,"","","",""
observation_39284743,"","","",""
observation_39324131,"","","",""
observation_39332054,"","","",""
observation_39332157,"","","",""
observation_39351425,"","","",""
observation_39354579,"","","",""
observation_39375742,"","","",""
observation_39377569,"","","",""
observation_39382857,"","","",""
observation_39383044,"","","",""
observation_39385149,"","","",""
observation_39385151,"","","",""
observation_39392151,"","","",""
observation_39413221,"","","",""
observation_39414786,"","","",""
observation_39421259,"","","",""
observation_39422886,"","","",""
observation_39428998,"","","",""
observation_39431858,"","","",""
observation_39432516,"","","",""
observation_39433735,"","","",""
observation_39436302,"","","",""
observation_39474649,"","","",""
observation_39500659,"","","",""
observation_39500699,"","","",""
observation_39514304,"","","",""
observation_39520060,"","","",""
observation_39522300,"","","",""
observation_39536378,"","","",""
observation_39536785,"","","",""
observation_39542562,"","","",""
observation_39543984,"","","",""
observation_39555207,"","","",""
observation_39561281,"","","",""
observation_39571568,"","","",""
observation_39575028,"","","",""
observation_39575283,"","","",""
observation_39581107,"","","",""
observation_39591634,"","","",""
observation_39600958,"","","",""
observation_39631639,"","","",""
observation_39634014,"","","",""
observation_39637108,"","","",""
observation_39660548,"","","",""
observation_39663663,"","","",""
observation_39664313,"","","",""
observation_39672307,"","","",""
observation_39676753,"","","",""
observation_39687973,"","","",""
observation_39698287,"","","",""
observation_39699118,"","","",""
observation_39714558,"","","",""
observation_39729653,"","","",""
observation_39730236,"","","",""
observation_39730392,"","","",""
observation_39730678,"","","",""
observation_39734309,"","","",""
observation_39734440,"","","",""
observation_39734646,"","","",""
observation_39742006,"","","",""
observation_39752509,"","","",""
observation_39775428,"","","",""
observation_39786266,"","","",""
observation_39786513,"","","",""
observation_39787579,"","","",""
observation_39800942,"","","",""
observation_39813053,"","","",""
observation_39816358,"","","",""
observation_39823631,"","","",""
observation_39848163,"","","",""
observation_39865424,"","","",""
observation_39865622,"","","",""
observation_39868792,"","","",""
observation_39869487,"","","",""
observation_39869715,"","","",""
observation_39871467,"","","",""
observation_39890995,"","","",""
observation_39893032,"","","",""
observation_39904103,"","","",""
observation_39956565,"","","",""
observation_39972402,"","","",""
observation_39972720,"","","",""
observation_39972930,"","","",""
observation_39988057,"","","",""
observation_39990389,"","","",""
observation_39991880,"","","",""
observation_39996114,"","","",""
observation_39996439,"","","",""
observation_40002728,"","","",""
observation_40006156,"","","",""
observation_40010152,"","","",""
observation_40032400,"","","",""
observation_40048194,"","","",""
observation_40049111,"","","",""
observation_40049493,"","","",""
observation_40064780,"","","",""
observation_40078221,"","","",""
observation_40102174,"","","",""
observation_40105991,"","","",""
observation_40106323,"","","",""
observation_40108000,"","","",""
observation_40108004,"","","",""
observation_40112121,"","","",""
observation_40117335,"","","",""
observation_40144547,"","","",""
observation_40151093,"","","",""
observation_40151118,"","","",""
observation_40151980,"","","",""
observation_40155011,"","","",""
observation_40160312,"","","",""
observation_40169387,"","","",""
observation_40207868,"","","",""
observation_40235454,"","","",""
observation_40239315,"","","",""
observation_40251402,"","","",""
observation_40265553,"","","",""
observation_40277074,"","","",""
observation_40304720,"","","",""
observation_40305374,"","","",""
observation_40327133,"","","",""
observation_40334426,"","","",""
observation_40345585,"","","",""
observation_40378783,"","","",""
observation_40388385,"","","",""
observation_40390164,"","","",""
observation_40390496,"","","",""
observation_40404707,"","","",""
observation_40426059,"","","",""
observation_40431499,"","","",""
observation_40527711,"","","",""
observation_40527985,"","","",""
observation_40533427,"","","",""
observation_40534392,"","","",""
observation_40564791,"","","",""
observation_40569801,"","","",""
observation_40571227,"","","",""
observation_40601321,"","","",""
observation_40607585,"","","",""
observation_40613613,"","","",""
observation_40614544,"","","",""
observation_40619158,"","","",""
observation_40640735,"","","",""
observation_40661969,"","","",""
observation_40665366,"","","",""
observation_40672302,"","","",""
observation_40697528,"","","",""
observation_40726296,"","","",""
observation_40731759,"","","",""
observation_40760911,"","","",""
observation_40769640,"","","",""
observation_40776883,"","","",""
observation_40803640,"","","",""
observation_40838264,"","","",""
observation_40859359,"","","",""
observation_40885724,"","","",""
observation_40897974,"","","",""
observation_40909147,"","","",""
observation_40910849,"","","",""
observation_40922699,"","","",""
observation_40925214,"","","",""
observation_40928198,"","","",""
observation_40928202,"","","",""
observation_40929090,"","","",""
observation_40931755,"","","",""
observation_40949669,"","","",""
observation_40986216,"","","",""
observation_40988135,"","","",""
observation_41000835,"","","",""
observation_41001261,"","","",""
observation_41002852,"","","",""
observation_41003632,"","","",""
observation_41014364,"","","",""
observation_41014666,"","","",""
observation_41015008,"","","",""
observation_41015983,"","","",""
observation_41018486,"","","",""
observation_41054743,"","","",""
observation_41066465,"","","",""
observation_41070800,"","","",""
observation_41079663,"","","",""
observation_41085407,"","","",""
observation_41144329,"","","",""
observation_41144533,"","","",""
observation_41167310,"","","",""
observation_41170083,"","","",""
observation_41170634,"","","",""
observation_41172819,"","","",""
observation_41186659,"","","",""
observation_41186951,"","","",""
observation_41189549,"","","",""
observation_41200104,"","","",""
observation_41200849,"","","",""
observation_41200973,"","","",""
observation_41210978,"","","",""
observation_41227773,"","","",""
observation_41237110,"","","",""
observation_41242246,"","","",""
observation_41259343,"","","",""
observation_41262789,"","","",""
observation_41263836,"","","",""
observation_41274245,"","","",""
observation_41277812,"","","",""
observation_41295134,"","","",""
observation_41310140,"","","",""
observation_41325128,"","","",""
observation_41325233,"","","",""
observation_41325330,"","","",""
observation_41325796,"","","",""
observation_41326169,"","","",""
observation_41356235,"","","",""
observation_41375989,"","","",""
observation_41386593,"","","",""
observation_41408513,"","","",""
observation_41415477,"","","",""
observation_41469869,"","","",""
observation_41474895,"","","",""
observation_41484343,"","","",""
observation_41495857,"","","",""
observation_41501377,"","","",""
observation_41501378,"","","",""
observation_41504386,"","","",""
observation_41509725,"","","",""
observation_41539602,"","","",""
observation_41547297,"","","",""
observation_41550715,"","","",""
observation_41584432,"","","",""
observation_41626631,"","","",""
observation_41626678,"","","",""
observation_41630268,"","","",""
observation_41643268,"","","",""
observation_41649096,"","","",""
observation_41671001,"","","",""
observation_41710489,"","","",""
observation_41726895,"","","",""
observation_41788935,"","","",""
observation_41790835,"","","",""
observation_41792737,"","","",""
observation_41802413,"","","",""
observation_41802436,"","","",""
observation_41843985,"","","",""
observation_41955155,"","","",""
observation_41978088,"","","",""
observation_42025514,"","","",""
observation_42052734,"","","",""
observation_42054291,"","","",""
observation_42063701,"","","",""
observation_42070087,"","","",""
observation_42092650,"","","",""
observation_42112340,"","","",""
observation_42119681,"","","",""
observation_42129329,"","","",""
observation_42132245,"","","",""
observation_42140127,"","","",""
observation_42210390,"","","",""
observation_42214618,"","","",""
observation_42215238,"","","",""
observation_42217122,"","","",""
observation_42218435,"","","",""
observation_42245806,"","","",""
observation_42249476,"","","",""
observation_42250204,"","","",""
observation_42265442,"","","",""
observation_42296199,"","","",""
observation_42341793,"","","",""
observation_42344450,"","","",""
observation_42345631,"","","",""
observation_42403991,"","","",""
observation_42429217,"","","",""
observation_42515814,"","","",""
observation_42561274,"","","",""
observation_42585334,"","","",""
observation_42597329,"","","",""
observation_42602236,"","","",""
observation_42614624,"","","",""
observation_42637852,"","","",""
observation_42640258,"","","",""
observation_42690390,"","","",""
observation_42701475,"","","",""
observation_42719618,"","","",""
observation_42787077,"","","",""
observation_42804851,"","","",""
observation_42808543,"","","",""
observation_42875482,"","","",""
observation_42899576,"","","",""
observation_42932233,"","","",""
observation_42960134,"","","",""
observation_42960577,"","","",""
observation_42975628,"","","",""
observation_43025658,"","","",""
observation_43234168,"","","",""
observation_43252393,"","","",""
observation_43399044,"","","",""
observation_43493150,"","","",""
observation_43698373,"","","",""
observation_43699402,"","","",""
observation_43776771,"","","",""
observation_43781980,"","","",""
observation_43791119,"","","",""
observation_43829485,"","","",""
observation_44004755,"","","",""
observation_44005121,"","","",""
observation_44377661,"","","",""
observation_44425584,"","","",""
observation_44555766,"","","",""
observation_44664044,"","","",""
observation_44845770,"","","",""
observation_45139387,"","","",""
observation_45334438,"","","",""
observation_45334494,"","","",""
observation_45424543,"","","",""
observation_45604598,"","","",""
observation_46335711,"","","",""
observation_46558662,"","","",""
observation_49543552,"","","",""
observation_5143385,"","","",""
observation_5170936,"","","",""
observation_5185392,"","","",""
observation_5187465,"","","",""
observation_5195315,"","","",""
observation_5196964,"","","",""
observation_5202886,"","","",""
observation_5220727,"","","",""
observation_5229782,"","","",""
observation_5230442,"","","",""
observation_5230537,"","","",""
observation_5232976,"","","",""
observation_5235117,"","","",""
observation_5248490,"","","",""
observation_5248519,"","","",""
observation_5250379,"","","",""
observation_5280034,"","","",""
observation_5287582,"","","",""
observation_5287978,"","","",""
observation_5291563,"","","",""
observation_5294813,"","","",""
observation_5298921,"","","",""
observation_5303975,"","","",""
observation_5309199,"","","",""
observation_5309246,"","","",""
observation_5323321,"","","",""
observation_5343705,"","","",""
observation_5373561,"","","",""
observation_5374078,"","","",""
observation_5374310,"","","",""
observation_5381277,"","","",""
observation_5385949,"","","",""
observation_5390543,"","","",""
observation_5397521,"","","",""
observation_53989358,"","","",""
observation_53989363,"","","",""
observation_53993484,"","","",""
observation_53993589,"","","",""
observation_5402953,"","","",""
observation_5415299,"","","",""
observation_5417544,"","","",""
observation_5417620,"","","",""
observation_5430948,"","","",""
observation_5431410,"","","",""
observation_5431476,"","","",""
observation_5431748,"","","",""
observation_5433326,"","","",""
observation_5436707,"","","",""
observation_5437443,"","","",""
observation_5446765,"","","",""
observation_5458138,"","","",""
observation_5460800,"","","",""
observation_5464876,"","","",""
observation_5468984,"","","",""
observation_5469219,"","","",""
observation_5473312,"","","",""
observation_5474727,"","","",""
observation_5484208,"","","",""
observation_5490005,"","","",""
observation_5493079,"","","",""
observation_5502107,"","","",""
observation_5511316,"","","",""
observation_5514498,"","","",""
observation_5519985,"","","",""
observation_5535084,"","","",""
observation_5535151,"","","",""
observation_5540666,"","","",""
observation_5545335,"","","",""
observation_5555919,"","","",""
observation_5555924,"","","",""
observation_5560931,"","","",""
observation_5565918,"","","",""
observation_55660869,"","","",""
observation_5575934,"","","",""
observation_5584028,"","","",""
observation_5592207,"","","",""
observation_5602755,"","","",""
observation_5603548,"","","",""
observation_5619703,"","","",""
observation_5620830,"","","",""
observation_56252155,"","","",""
observation_5632243,"","","",""
observation_5654686,"","","",""
observation_5656593,"","","",""
observation_5657439,"","","",""
observation_5657812,"","","",""
observation_5666087,"","","",""
observation_5671251,"","","",""
observation_5677289,"","","",""
observation_56859040,"","","",""
observation_56983846,"","","",""
observation_5711002,"","","",""
observation_5789279,"","","",""
observation_5842214,"","","",""
observation_5883745,"","","",""
observation_5920168,"","","",""
observation_5931260,"","","",""
observation_59417314,"","","",""
observation_59530106,"","","",""
observation_5962718,"","","",""
observation_5968715,"","","",""
observation_6036253,"","","",""
observation_6084159,"","","",""
observation_61127514,"","","",""
observation_6156438,"","","",""
observation_642336,"","","",""
observation_646467,"","","",""
observation_6475916,"","","",""
observation_6501112,"","","",""
observation_6504596,"","","",""
observation_65218423,"","","",""
observation_66629668,"","","",""
observation_67139841,"","","",""
observation_67288364,"","","",""
observation_67456226,"","","",""
observation_67641912,"","","",""
observation_68837377,"","","",""
observation_68924910,"","","",""
observation_6974172,"","","",""
observation_69839296,"","","",""
observation_70426740,"","","",""
observation_70539001,"","","",""
observation_70795925,"","","",""
observation_70884506,"","","",""
observation_70962175,"","","",""
observation_71038488,"","","",""
observation_7109153,"","","",""
observation_71213169,"","","",""
observation_71276732,"","","",""
observation_71335085,"","","",""
observation_71491574,"","","",""
observation_71531938,"","","",""
observation_71554064,"","","",""
observation_71596915,"","","",""
observation_71616825,"","","",""
observation_71617513,"","","",""
observation_71640361,"","","",""
observation_71643897,"","","",""
observation_71765914,"","","",""
observation_71847236,"","","",""
observation_71904895,"","","",""
observation_71979076,"","","",""
observation_72025032,"","","",""
observation_72048332,"","","",""
observation_72135694,"","","",""
observation_72178002,"","","",""
observation_72275656,"","","",""
observation_72492746,"","","",""
observation_72505843,"","","",""
observation_72567762,"","","",""
observation_72567905,"","","",""
observation_72579993,"","","",""
observation_7258605,"","","",""
observation_72827687,"","","",""
observation_72831989,"","","",""
observation_72845368,"","","",""
observation_72897767,"","","",""
observation_73084309,"","","",""
observation_73110592,"","","",""
observation_73111022,"","","",""
observation_73118304,"","","",""
observation_73143734,"","","",""
observation_73241539,"","","",""
observation_73682147,"","","",""
observation_73682783,"","","",""
observation_73893818,"","","",""
observation_74067450,"","","",""
observation_74093649,"","","",""
observation_74178554,"","","",""
observation_74471743,"","","",""
observation_74577210,"","","",""
observation_75112260,"","","",""
observation_75112901,"","","",""
observation_75249601,"","","",""
observation_75911019,"","","",""
observation_7816878,"","","",""
observation_7940695,"","","",""
observation_80006912,"","","",""
observation_81372589,"","","",""
observation_815909,"","","",""
observation_83413415,"","","",""
observation_84354468,"","","",""
observation_90456748,"","","",""
observation_90963111,"","","",""
observation_91610242,"","","",""
observation_92037841,"","","",""
observation_9276519,"","","",""
observation_9291757,"","","",""
observation_93219972,"","","",""
observation_9476788,"","","",""
